branch_name,review_text,star_rating,date
BPI Kamias Anonas Branch,"slowest BPI branch ive been to, too bad it’s the one nearest our condo. please do better",1,2 months ago
BPI Kamias Anonas Branch,"5 Parking available in front of the bank, And also the ATM machine is inside so you don't have to worry to withdraw a cash.",4,4 years ago
BPI Kamias Anonas Branch,"The worst branch or bank. Never trust investing on anything they offer you here better bring your  hard earned money at other banks. Do not be fooled by those agents from Philam regardless of how much amount you plan to invest. After sales transaction is like dealing with a machine, no empathy nor taking ownership from mistakes they did. They have this agent named Timothy Lim who caused the delay of the processing of my redemption. Obviously he did not upload my I.D to the system. Walang kakwenta kwentang banko. Mag resign nalang kyo sa inyong dead-end job if you can't simply do a small job. That is how idiots and stupid minions work. Well they do not work at all. They cause misery. Dapat tinatanggal mga tulad mo sa trabaho. If I have the power to do so I will simply eradicate the existence of human beings like you. This is a true experience that made me very disappointed and disgusted with BPI.",1,6 years ago
BPI Kamias Anonas Branch,"SHOUT OUT MICO OF ANONAS BRANCH.
A big thank you to Sir Mico of Kamias Anonas Branch who assisted and accommodated me . Everyone is always friendly and willing to help especially Sir Mico and Kuya Guard .VERY Excellent Customer Service. Had an excellent banking Experience with you. Highly recommended! I know i chose the right bank. Thankyou. And GOD bless!",5,3 years ago
BPI Kamias Anonas Branch,"Account opening in this branch takes forever. If you are planning to have a ""low level"" transaction like opening an account allot at least 4 hrs. This is my first review in google maps because I need an outlet for my rage and disappointment. This branch doesn't even deserve 1 star.",1,6 years ago
BPI Kamias Anonas Branch,Cannot even access the landline number provided---the single most important communication that we have with the bank during this pandemic. How useless!,1,4 years ago
BPI Kamias Anonas Branch,None of the contact numbers (which I either found online or the ones given to me via the BPI hotline) work! I call between 9am - 3pm but none of them are connecting.,1,4 years ago
BPI Kamias Anonas Branch,Had to wait all day. Just for customer service to fix my number they inputted wrong.,1,6 years ago
BPI Kamias Anonas Branch,WORST BRANCH!!!,1,2 months ago
BPI Kamias Anonas Branch,Accessible,5,4 years ago
BPI Kamias Anonas Branch,Worst Branch!,1,3 years ago
BPI Kamias Anonas Branch,WHAT IS THE USE OF THE CONTACT # THAT IS DISPLAYED IF YOU CANNOT CONTACT US AT THE TIME OF NEED? DISAPPOINTED BPI KAMIAS ANONAS BRANCH!!!! FIX YOUR CUSTOMER SERVICE..,1,3 years ago
BPI Kamias Anonas Branch,,5,11 months ago
BPI Kamias Anonas Branch,,1,11 months ago
BPI Kamias Anonas Branch,,5,a year ago
BPI Kamias Anonas Branch,,5,2 years ago
BPI Kamias Anonas Branch,,1,3 years ago
BPI Kamias Anonas Branch,,5,4 years ago
BPI Kamias Anonas Branch,,1,5 years ago
BPI Kamias Anonas Branch,,1,6 years ago
BPI Kamias Anonas Branch,,3,6 years ago
BPI Kamias Anonas Branch,,5,8 years ago
BPI Kamias EDSA Branch,pin point on map is way far from the actual location.,1,5 years ago
BPI Kamias EDSA Branch,Not so friendly.,4,7 years ago
BPI Kamias EDSA Branch,Very slow. Waited 15 minutes after opening time for whatever reason. 15 minutes more because ForEx was still 9:30. 15 minutes more because the vault wasn't open yet. 15 minutes more because someone was talking to the approver. Polite and accommodating.. but it was a bit slow.,2,2 years ago
BPI Kamias EDSA Branch,"It says it's open today but when I go it's closed
Of course",2,a year ago
BPI Kamias EDSA Branch,,4,7 years ago
BPI Kamias EDSA Branch,,5,7 years ago
BPI Katipunan Loyola Heights Branch,Accommodating and friendly staff/guards. Happy to assist with concerns.,5,2 years ago
BPI Katipunan Loyola Heights Branch,transactions take a bit of time but staff is accommodating and friendly,4,2 years ago
BPI Katipunan Loyola Heights Branch,verry good service,5,9 months ago
BPI Katipunan Loyola Heights Branch,Accomodating personnel and they are friendly,5,5 years ago
BPI Katipunan Loyola Heights Branch,"Took over 15-mins just for ONE number, someone came first, they even inserted two that didn't have a number. The Counter is not yet separate from the Customer Service.",1,5 years ago
BPI Katipunan Loyola Heights Branch,"Very lousy
Very slow
You will have a productive time if you bank here",1,6 years ago
BPI Katipunan Loyola Heights Branch,,1,5 years ago
BPI Lagro Branch,"Was able to open a BPI payroll account for my bf on other branch but on this branch the ""officer"" does let him to do it and keep asking stupid requirements.",1,3 weeks ago
BPI Lagro Branch,"I agree with the negative comments here. The staff are rude (counters 1-5). I’m unsure how the team is being managed in this branch. It seems like they’re not happy with what they’re doing. There’s no eye contact, smile or even hi or hello. Nakakahiya naman sa kanila at naabala namin sila...

The only accommodating team members are those at the counters on the right side (for account opening and card claims) and the guards. The rest just seem unhappy with what they’re doing.

The branch is also messy, with stacked boxes and documents everywhere.",2,7 months ago
BPI Lagro Branch,They have 2 available ATM for quick cash.,5,2 years ago
BPI Lagro Branch,"their manager ms perez is so
rude and have attitude problems and throwing tantrums infront of her customer seems not like her job. she even type so rudely and complaining . their customer service staff is so lazy serves 1 customer 1 hour. very bad branch id rather move to bdo",1,a year ago
BPI Lagro Branch,there are 30+ people in line for withdrawal/deposit but there is only 1 teller and it takes about 10+ mins per client. why tf are they so understaffed.,1,a year ago
BPI Lagro Branch,Sometimes the lines are long but that just means people like this branch but it is not as bad as most branches. People are so very helpful n I recomend others to at least try this branch. I do prefer their other location but like this office better. Not much parking is the only complaint I have but plenty of room on road. God Bless n stay safe!!!,5,5 years ago
BPI Lagro Branch,3rd time that i went to their branch and still they don’t miss on being accommodating. This is probably the best bank/branch that has very good customer service.,5,Edited 2 years ago
BPI Lagro Branch,I've set my expectations low due to the numerous negative reviews posted to this site. Yet upon visiting the branch itself this morning I was pleasantly surprised that the staff are very accomodating to my needs.,5,3 years ago
BPI Lagro Branch,My mom already went to numerous branches and yet this is the only branch she recommended me to go to. I must say that the branch really proved my mom's remarks as they accomodated all my requests and helped me all throughout the process.,5,3 years ago
BPI Lagro Branch,Good excellent service... God bless,5,7 months ago
BPI Lagro Branch,"Excellent service by Emerson, a mobile banking expert indeed!",5,a year ago
BPI Lagro Branch,Staffs are friendly and accommodating,5,5 months ago
BPI Lagro Branch,They are not giving any consideration for those people who really needs to have a PAYROLL account! Even though you have all of the requirements needed !!!!!! THIS BRANCH OF BPI IS REALLY RUBBISH THEY'RE LOOKING FOR A CHANCE FOR NOT GIVING YOU A PAYROLL!!!!,1,3 years ago
BPI Lagro Branch,there are days and time of day that the queue is quite long. though this is better than the BPI in Ayala FT.,3,5 years ago
BPI Lagro Branch,"hard to call, takes such a longggg waiting time in the bank. If you are looking for a bank, recommend others.",1,5 years ago
BPI Lagro Branch,Fake details they say open on Saturday but only on weekdays I have a proof see the picture,1,2 years ago
BPI Lagro Branch,"The staff is rude 👎👎👎
UNPROFESSIONAL ESPECIALLY THE MANAGER …",1,3 years ago
BPI Lagro Branch,Cannot contact the branch thru phone,1,5 years ago
BPI Lagro Branch,Worst service,1,8 months ago
BPI Lagro Branch,Slowest. BPI branch. Ever. 🙄 …,2,a year ago
BPI Lagro Branch,quick service,4,a year ago
BPI Lagro Branch,"The staff here are very good, kind and attentive.,",5,7 months ago
BPI Lagro Branch,"Just go early, the transaction will be fast. The person assisting at the counter is very kind. 7",5,2 years ago
BPI Lagro Branch,I've been outside for 1 hour and it's so hot in line..thank you BPI Lagro🤦 …,1,3 years ago
BPI Lagro Branch,TOO LONG,1,5 years ago
BPI Lagro Branch,"08/14/2025 9:50 am there is no coin from them, we are depositing",1,a day ago
BPI Lagro Branch,,1,4 months ago
BPI Lagro Branch,,5,9 months ago
BPI Lagro Branch,,5,2 years ago
BPI Lagro Branch,,5,3 years ago
BPI Lagro Branch,,2,4 years ago
BPI Lagro Branch,,4,4 years ago
BPI Lagro Branch,,5,4 years ago
BPI Lagro Branch,,3,4 years ago
BPI Lagro Branch,,1,5 years ago
BPI Lagro Branch,,1,6 years ago
BPI Loyola Katipunan Branch,"I went to the BPI branch on a Thursday morning around 11 AM. The waiting time was very short, which was a nice surprise.

I didn’t have all the documents needed for my transaction, and I was already feeling a bit frustrated. But Ms. Joy stayed calm and kind. She explained other ways we could solve the problem and helped me step by step until we found the best solution.

She is very patient, smart, and helpful. If you get Ms. Joy to assist you, you’re in good hands. Thank you for the great service!",5,2 months ago
BPI Loyola Katipunan Branch,"Looking at the reviews and it's consistent that people say that this branch is very slow. When I arrived there were less than 5 people there: 2 seated waiting for their turn, 2 tellers open, 2 people transacting with the tellers. 25 minutes went by and the next number hasn't been called. It's amazing how slow the service is here. I've been to other branches and they are way faster than the service here. Better go to another branch.",1,a year ago
