record_type,id,branch_name,city,customer_id,date,rating,comment,tags,sentiment,overall_sentiment,branch_sentiment,overall_score,total_reviews,positive_feedback,neutral_feedback,negative_feedback,top_performer_branch,top_performer_score,needs_improvement_branch,needs_improvement_score,city_score,month,monthly_score
review,5432.0,BPI Fairview Terraces Branch,Bpi,#N5432,2025-07-28,31.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5433.0,BPI Fairview Terraces Branch,Bpi,#N5433,2025-08-21,88.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5434.0,BPI Fairview Terraces Branch,Bpi,#N5434,2025-08-15,77.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5435.0,BPI Fairview Terraces Branch,Bpi,#N5435,2025-08-04,20.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5436.0,BPI Fairview Terraces Branch,Bpi,#N5436,2025-08-10,23.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5437.0,BPI Fairview Terraces Branch,Bpi,#N5437,2025-08-13,61.0,No review text provided,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,5438.0,BPI Fairview Terraces Branch,Bpi,#N5438,2025-07-24,24.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5439.0,BPI Fairview Terraces Branch,Bpi,#N5439,2025-08-01,39.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5440.0,BPI Fairview Terraces Branch,Bpi,#N5440,2025-08-12,35.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5441.0,BPI Fairview Terraces Branch,Bpi,#N5441,2025-08-04,42.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5442.0,BPI Fairview Terraces Branch,Bpi,#N5442,2025-08-17,52.0,No review text provided,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,5443.0,BPI Fairview Terraces Branch,Bpi,#N5443,2025-08-08,25.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5444.0,BPI Fairview Terraces Branch,Bpi,#N5444,2025-08-14,23.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5445.0,BPI Fairview Terraces Branch,Bpi,#N5445,2025-08-14,32.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5446.0,BPI Fairview Terraces Branch,Bpi,#N5446,2025-08-05,34.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5447.0,BPI Fairview Terraces Branch,Bpi,#N5447,2025-08-10,83.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5448.0,BPI Fairview Terraces Branch,Bpi,#N5448,2025-08-18,33.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5449.0,BPI Fairview Terraces Branch,Bpi,#N5449,2025-08-13,72.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5450.0,BPI Fairview Terraces Branch,Bpi,#N5450,2025-08-04,40.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5451.0,BPI Fairview Terraces Branch,Bpi,#N5451,2025-07-24,20.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5452.0,BPI Fairview Terraces Branch,Bpi,#N5452,2025-08-05,75.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5453.0,BPI Fairview Terraces Branch,Bpi,#N5453,2025-08-14,35.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5454.0,BPI Fairview Terraces Branch,Bpi,#N5454,2025-08-04,21.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5455.0,BPI Fairview Terraces Branch,Bpi,#N5455,2025-08-08,85.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5456.0,BPI Fairview Terraces Branch,Bpi,#N5456,2025-08-07,30.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5457.0,BPI Fairview Terraces Branch,Bpi,#N5457,2025-08-08,93.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5458.0,BPI Fairview Terraces Branch,Bpi,#N5458,2025-08-10,20.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5459.0,BPI Fairview Terraces Branch,Bpi,#N5459,2025-08-15,40.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5460.0,BPI Eastwood City Branch,Bpi,#N5460,2025-08-18,42.0,"Don't pick-up your debit cards on this branch, choose another branch. Waited for almost an hour just to pickup my debit card replacement. Only few customers when I came at around 1pm but still waited ...",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5461.0,BPI Eastwood City Branch,Bpi,#N5461,2025-08-07,30.0,"This ECQ (August 18), they have limited staff inside so expect some long queue outside. Banking hours are from 9-2pm weekdays only and most likely it’s open every other week.","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,5462.0,BPI Eastwood City Branch,Bpi,#N5462,2025-08-15,38.0,"This particular branch has three machines:

1. One designated for VIPs, PWD, SC, etc.
2. One for general customers
3. And finally, one labeled 'Customer Service and Bulk Transactions (5 or more)'

I c...",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5463.0,BPI Eastwood City Branch,Bpi,#N5463,2025-08-07,33.0,Waited an hour just to pickup my debit card.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5464.0,BPI Eastwood City Branch,Bpi,#N5464,2025-07-28,94.0,"Inefficient service. Useless queuing process, it takes almost an hour just to pickup card replacement",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5465.0,BPI Eastwood City Branch,Bpi,#N5465,2025-08-05,71.0,"Definitely the worst bank I’ve transacted with, I really am naive and thought that security bank was terrible but this definitely takes the cake for the worst bank or bpi branch of all time.

What the...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5466.0,BPI Eastwood City Branch,Bpi,#N5466,2025-08-16,89.0,Waited around 20 minutes for opening an account. Personnel that assisted me was proficient and friendly.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5467.0,BPI Eastwood City Branch,Bpi,#N5467,2025-07-24,42.0,I was number one sa pila and I kept on asking the guard where the csr is but he kept on saying na i just need to sit down and wait. Waited for almost an hour waiting and another customer came in with ...,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5468.0,BPI Eastwood City Branch,Bpi,#N5468,2025-08-07,94.0,"0 START!!

Waited for almost 2 hours in “EXPRESS LANE” just to claim my atm card and decided to leave coz I need to go to work 😡 The guard said that may sumungit daw kasi na matanda 🥴 she should’ve be...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5469.0,BPI Eastwood City Branch,Bpi,#N5469,2025-07-26,95.0,"I am not sure what these complaints are about, but I can say that the customer service at this branch is very helpful and supportive! My guess is that people that are complaining are visiting the bran...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5470.0,BPI Eastwood City Branch,Bpi,#N5470,2025-07-27,76.0,Very slow service. I paid for US visa applications in this branch in the morning but the payments were not 'uploaded' within the 4 hour frame based on the information provided by the consulate. The te...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5471.0,BPI Eastwood City Branch,Bpi,#N5471,2025-08-11,79.0,"Very consistently the WORST QUEUE EVER!!!
I have never banked with BPI and will also never use them as a bank for any purpose. BPI in general is bad but this specific Eastwood branch is a REAL NIGHTMA...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5472.0,BPI Eastwood City Branch,Bpi,#N5472,2025-08-14,72.0,"if 0 star is an option, I would have given 0 star. -Negative, even!
Veeeerrrryyy poor customer service. Mag clai-claim lang naman ako ng EMV, how did i ended up waiting for 3 hours? Another hour panul...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5473.0,BPI Eastwood City Branch,Bpi,#N5473,2025-08-16,80.0,"I wish there is an option for -ve rating !!!!. The worst in terms of efficiency of service. Toooo slow  . Go to their any branch for a service like forex or linking their own credit card to account , ...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5474.0,BPI Eastwood City Branch,Bpi,#N5474,2025-08-13,70.0,No customer service available to talk to via phone. Very inconvenient to customers. I paid US visa fee last Wednesday at 9:00am its already Monday and still hasn’t posted yet. Shame! Shame! Shame!,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5475.0,BPI Eastwood City Branch,Bpi,#N5475,2025-08-19,22.0,Very slow service,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5476.0,BPI Eastwood City Branch,Bpi,#N5476,2025-08-04,73.0,"If there is 0 stars Id give it that. Super slow service, just to get a credit card you have to spend 3 to 4 hours to wait. This isnt the first time this has happened to me thats why I am placing this ...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5477.0,BPI Eastwood City Branch,Bpi,#N5477,2025-08-19,86.0,STAY AWAY FROM THIS BRANCH IF YOU DONT HAVE 2 HOURS TO WASTE SITTING AROUND 😡 i should have listened to the reviews …,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5478.0,BPI Eastwood City Branch,Bpi,#N5478,2025-08-20,72.0,Still waiting. It’s past 2 hours of waiting and only 2 customers were assisted. I’m 5th in line.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5479.0,BPI Eastwood City Branch,Bpi,#N5479,2025-08-06,89.0,"Slow service everytime I come here. It takes them ten minutes to process single transactions, the bank is packed with clients and they only have one bank teller operating. People are very disappointed...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5480.0,BPI Eastwood City Branch,Bpi,#N5480,2025-08-15,72.0,Sobrang bagal almost 3 hours waiting to open an account was 6th in the line. Good luck,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5481.0,BPI Eastwood City Branch,Bpi,#N5481,2025-08-16,85.0,Worst BPI I have ever been to. Either everyone is incompetent or lazy. Complete disregard for customer's time.,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5482.0,BPI Eastwood City Branch,Bpi,#N5482,2025-08-11,36.0,"Not a good contact number. Just keeps ringing, unless they really don't care who's calling.",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5483.0,BPI Eastwood City Branch,Bpi,#N5483,2025-07-26,32.0,Poor services including guards. 😐😐😐 Please add more teller 😌😌 …,"Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,5484.0,BPI Eastwood City Branch,Bpi,#N5484,2025-08-18,44.0,took too long just to claim my card,"Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,5485.0,BPI Eastwood City Branch,Bpi,#N5485,2025-08-04,93.0,"Poor service, they don't even answer the telephone",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5486.0,BPI Eastwood City Branch,Bpi,#N5486,2025-08-03,93.0,I have been calling multiple times. No one is answering the phone!!!!!!!!,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5487.0,BPI Eastwood City Branch,Bpi,#N5487,2025-08-03,20.0,Slow service po,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5488.0,BPI Eastwood City Branch,Bpi,#N5488,2025-07-28,41.0,No CS available on phone,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5489.0,BPI Eastwood City Branch,Bpi,#N5489,2025-08-16,30.0,Bpi is rubbish,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5490.0,BPI Eastwood City Branch,Bpi,#N5490,2025-08-04,38.0,Hard to reach your number,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5491.0,BPI Eastwood City Branch,Bpi,#N5491,2025-08-19,26.0,Slow service,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5492.0,BPI Eastwood City Branch,Bpi,#N5492,2025-08-13,71.0,Great service 😊 …,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5493.0,BPI Eastwood City Branch,Bpi,#N5493,2025-08-16,37.0,Hard to contact.,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5494.0,BPI Eastwood City Branch,Bpi,#N5494,2025-07-27,26.0,Very slow service,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5495.0,BPI Eastwood City Branch,Bpi,#N5495,2025-08-18,24.0,"The service here is super slow, they are not friendly and not very accomodating to customers, April 16 and before 10am I came just to pick up my card it took an hour to get it,
The guy at counter 2 an...",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5496.0,BPI Eastwood City Branch,Bpi,#N5496,2025-08-16,40.0,"Slowest branch I've ever been to, only a few clients, but you still have to wait a long time","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,5497.0,BPI Eastwood City Branch,Bpi,#N5497,2025-08-16,31.0,Customer service is sooooo,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5498.0,BPI Eastwood City Branch,Bpi,#N5498,2025-08-17,92.0,4 hours just to get an EMV Card. In all honestly this might be thr WORST branch ever. I saw everyone chatting around and barely doing anything. There is even something that can be inserted. Prioritize...,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5499.0,BPI Eastwood City Branch,Bpi,#N5499,2025-08-09,59.0,The staff is limited so the queue is very long. 🙄 but the staff are kind enough to assist. only the guard is rude as if you are not allowed to ask questions …,Average Experience,Neutral,Neutral,Neutral,,,,,,,,,,,,
review,5500.0,BPI Eastwood City Branch,Bpi,#N5500,2025-08-02,23.0,"Very poor customer service. Isn't multitasking trendy in your cs? There are a lot of people around you, you just stare. Heyyyyy","Long Wait Time, Poor Service",Negative,Neutral,Neutral,,,,,,,,,,,,
review,5501.0,BPI Eastwood City Branch,Bpi,#N5501,2025-07-24,26.0,Your employees have more gossip than your service....the service is slow..,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5502.0,BPI Eastwood City Branch,Bpi,#N5502,2025-07-24,28.0,"They're very slow. There weren't many people for a while, but it took a while.",Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5503.0,BPI Eastwood City Branch,Bpi,#N5503,2025-08-02,73.0,"Finally, after 2 months my atm card also arrived",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5504.0,BPI Eastwood City Branch,Bpi,#N5504,2025-08-05,22.0,My rice turned into rice before I was called,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5505.0,BPI Eastwood City Branch,Bpi,#N5505,2025-08-05,36.0,Sloooooow,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5506.0,BPI Eastwood City Branch,Bpi,#N5506,2025-08-03,93.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5507.0,BPI Eastwood City Branch,Bpi,#N5507,2025-08-16,70.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5508.0,BPI Eastwood City Branch,Bpi,#N5508,2025-08-01,27.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5509.0,BPI Eastwood City Branch,Bpi,#N5509,2025-07-30,33.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5510.0,BPI Eastwood City Branch,Bpi,#N5510,2025-08-08,84.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5511.0,BPI Eastwood City Branch,Bpi,#N5511,2025-08-06,39.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5512.0,BPI Eastwood City Branch,Bpi,#N5512,2025-08-17,78.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5513.0,BPI Eastwood City Branch,Bpi,#N5513,2025-07-28,33.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5514.0,BPI Eastwood City Branch,Bpi,#N5514,2025-08-09,95.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5515.0,BPI Eastwood City Branch,Bpi,#N5515,2025-08-14,34.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5516.0,BPI Eastwood City Branch,Bpi,#N5516,2025-07-26,31.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5517.0,BPI Eastwood City Branch,Bpi,#N5517,2025-08-19,29.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5518.0,BPI Eastwood City Branch,Bpi,#N5518,2025-07-30,35.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5519.0,BPI Eastwood City Branch,Bpi,#N5519,2025-08-15,23.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5520.0,BPI Eastwood City Branch,Bpi,#N5520,2025-08-02,41.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5521.0,BPI Eastwood City Branch,Bpi,#N5521,2025-08-13,36.0,No review text provided,Issues,Negative,Neutral,Neutral,,,,,,,,,,,,
review,5522.0,BPI Eastwood City Branch,Bpi,#N5522,2025-07-31,83.0,No review text provided,Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
review,5523.0,BPI E. Rodriguez Bagumbayan Branch,Bpi,#N5523,2025-08-09,73.0,"I had closed my account with this branch and transferred it to another BPI branch on May 1.  For some reason, this branch never closed my account and then called me today (July 30) to say I have a neg...",Good Experience,Positive,Neutral,Neutral,,,,,,,,,,,,
